Text,hashtag,Translated Text
kawal nafsu nak membeli tu. hehe.. bezakan benda tu penting atau tidak. good luck kyna,[],"guard lust, son to buy tu. hehe .. the object is important or not. good luck kyna"
mmg dah tua pun.dh nk series.,[],even old mmg.dh nk series.
"dok la. sekarang tak hardcore mcm dulu. hahaha. msin seround stop, scroll fb la ig la twitter lapastu bosan main balik.",[],"doc la. Now it's not MCM hardcore first. ha ha ha. Msin seround stop, scroll fb la ig la twitter lapastu tired of playing back."
"ape lg king,try test la.aku mmg tak tercapai dek akal nk buat mcm tu.",[],"Ape lg king, try test la. I am not achieved the deck of reason for MCM."
haha. mmg buat semua tu. tp movie tu kureng la. more to main game.,[],ha ha. mmg for all. but the movie is kureng la. more to play games.
aamiinnn..,[],aamiinnn ..
"tido dah td.,bru bngun. hee. selamat petang.",[],"tido dah td., brunun. Hee. Good afternoon."
baru balik kerja. cuti dah. mmg rabak mata ni menanti utk di tutup je.,[],just returned to work. leave. Mmg Rabak Mata Ni awaits to be closed je.
singa jgak tu. jenis susah nk faham org.kdg org nk main game kejap pun di spam nye dengan call berkali kali.nk ajak oncall je kalau boleh.,[],lion too. Types of difficulty nk understand org.
malas la nk kim salam bagai.biarla dia. hahaha.buat hal sendiri udah.mmg pernah sound pun yg hidup ni bukan jam boleh msj boleh oncall tu la. kdg tak faham. nk merengek mcm baby.,[],lazy la nk kim greetings like him. hahaha. Make your own thing already. MMG has ever been a sound that lives this is not the hour may be oncall. Kdg doesn't understand. nk whine to Mcm Baby.
mne de kekal.lama terputus dah.,[],mne de eternal. The long time was cut off.
kan. bertabahlah.sedih. emm.,[],right. TEETAHLAH.Sad. Emm.
pernah on call cakap kejap je. pastu diam. pastu kena marah. dah la penat bru blik kerja.kena marah lg. emm.. sedih.,[],ONE ON CALL CAPTED SEPATE JE. Still silent. must be angry. dah la tired bru blik work. Emm .. sad.
kalau kite pulak. jenis tak suka on call.kah kah kah.whatsapp je ok tp kalau ajak oncall emm.mmg tak la. sbb nnt tak tau nak cakap apa.yela. bebual dlm phone mana sama dgn bebual depan.,[],"If you are pulak. the type of dislike is on call. Kah, right? as follows, I don't know what to say what. Yela. Sold in the phone which is the same as the front sell."
bertabahlah.dah rasa dulu. hahaha.. sbb kerja lama selalu kena kerja gaduh sbb takde mse nk g dating.,[],Toward. First taste. hahaha .. as long as a long work is always hit by no work as takde mse nk g dating.
alhamdulillah. jenis memahami. bgus bakal nnt.. dpt jenis mcm ni.,[],Alhamdulillah. type of understanding. Bgus will nnt .. get this type of MCM.
"betul. tapi sebelum nak fikir bende tu semua, baik stabilkan diri dulu. dah la saye ni lelaki.",[],"right. But before you think you're all the bende, good stabilized first. dah la saye ni man."
tutup la. tp bila buka aumm gitu. tak salahkan.,[],Close la. But if you open AUMM. not blame.
opkos la mengaum.hahaha.mak takde cakap pape.cri la yg elok udah la itu pesannya.,[],Opkos la mesaum.hahaha.mak takde is capable of pape.cri la who is beautiful already the message.
hahaha. kunyit ke. tak tau langsung psal tu. mesti la nk yg aumm gitu.,[],ha ha ha. turmeric to. do not know directly the psal. You have to be aumm.
tak kenal..hahahaha.kalau yg mia ape nth tu yg antarabangsa. yg tu ok kot.,[],do not know..hahahaha that is ok kot.
em. tak ckup padu kot kalau elizabeth tan. tp still okay la.,[],em. No ckup Padu Kot if Elizabeth Tan. but still okay la.
tak jalan jgak..,[],don't walk ..
salah satu jgak tu.mcm kite. emm. fikir family pun kdg mcm tak jalan. hahaha.tp gagah kan diri g kerja jgak.,[],"one of the tu.mcm kite. Emm. Thinking Family, even MCM did not work. hahaha.tp dashing, don't work."
"mungkin la. kalau dh minat kan environment kerja pun okay.susah mcm mana pun sanggup hadap.cuba environment kerja mcm taik.emm,bangun pagi termenung kejap cari semangat nk pi kerja.",[],"Maybe la. If you are interested, the work environment is okay. Any troubles are able to face the work environment."
kan??? tp still kerja sye ni msuk akal lg.ada yg kerja jam pastu hri kerja.lg la tak boleh brain. pulak tu naik public transport lg la.kuatnya dorng ni.,[],"right ??? but still work, this is possible. Pulak tu up the public transportation again la."
aduhh.. kuat sungguh tu.kalah kite ni.kasihan generasi kita ni kan.,[],Ouch .. strong really. I am the pity of our generation right.
naik motor pun jem mcm hape ntah sekarang ni.kalau autolane problem. hah masak.,[],Riding a motorcycle is even a mcm cellphone now. If the autolane problem. hah cook.
jgn cerita pasal gaji. tp fikir masa yg banyak terbuang.kalau naik public transport pg dh bngun bru sampai rumah. sanggup ke? huhu.,[],Don't tell the salary article. but think a lot of wasted. If you go up public transportation pg dh bngun bru to home. Can you go? Hu Hu.
tungla.. kite ni basic rendah amat.tu pasal lari pergi negara org.,[],tungla .. kite ni basic is very low.
bertabahlah.mse dulu pun pernah kena jgak.ade ke jawatan technician nak bg rmk sebulan. gila ke ape.,[],"Berturlah.MSE used to have been hit by the Technician agency, son of a month. crazy to ape."
oppss.geram.,[],Oppass.geram.
majikan tak fikir semua ni..dorng klau boleh nk gajikan pekerja sebulan rm je.,[],The employer does not think all this ... if you can use a month's worker for a month.
minggu ni hri kerja.minggu depan bru kerja hri,[],this week day
aah.. tengah kerja..kerja mlm.. tak la.. normal day.. last day ni.,[],aah .. in the middle of work ... work mlm .. no la .. normal day .. last day ni.
untung betul.. hahaha,[],fortunately right .. hahaha
tungla meow tu..,[],tungla meow tu ..
"aah.. update, ig akan delete akaun yg tak aktif lebih dr beberapa bulan dan fake akaun",[],"aah .. update, ig will delete aka who is not active for more than a few months and fake akaun"
itu advertising lol. aduhh.. hahaha,[],That's advertising lol. Ouch .. Hahaha
aah.. jenama jack daniel. bagus eye cream tu.,[],Aah .. Jack Jack Daniel. good eye cream.
hahahahaha.. gigih,[],hahahahaha .. persistent
same,[],Same
jack d.,[],Jack d.
pishang la.,[],Pishang la.
buang menu roti tampal la gitu. kah kah.,[],Discard the menu of Roti Tampal La. Kah.
aamiin.. semoga dipermudahkan.,[],Aamiin .. hopefully it will be made easier.
pesan la kt mamak tu. roti tampal telur goyang. hahaa..,[],order la kt mamak tu. Rocking eggs. hahaa ..
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
malam td malam yg panjang oh.sbbnya phone tertinggal kt rumah. pishang.selamat pagi.,[],long night oh pishang. Cagne in the morning.
mlm lg.,[],LG MLM.
tungla boleh tido.emm.nak tido jgak ni selamat malam.,[],Tungla may be tido.emm.nak tido is good at night.
salah najib. hahaha,[],Wrong Najib. ha ha ha
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
nak tak nak kena mkan walaupun sikit.ade nnt msuk angin perut tu. dah satu penyakit lg.,[],I don't want to get hit even though it's a little. already one disease again.
mkan bubur ngn sayur masin ke sayur jeruk tu.. gitu la. huhu,[],still porridge with vegetables to the orange vegetables ... so la. Hu Hu
aamiinn,[],Aamiinn
udah sampe.,[],already arrived.
"dengarnya begitu la. jadi sebelum tamat promosi, pergila memburu.",[],"hear it so la. So before graduating promotion, Kegila hunts."
"hahaha,mana ade suka je. ok tata. nak pergi kerja.",[],"Hahaha, where do you like je. Ok Tata. son go to work."
sabtu pukul waktu bombay selatan,[],Saturday South Bombay Time
bagus. hehe,[],good. haha
"berkemah, berkemah, berkemah sama si nopal, si nopal, si nopalanaknya bahenol, bahenol, bahenol, bahenol, bahenol yeihhhhh",[],"camping, camping, camping with the nopal, nopal, the nopalan is voluptuous, voluptuous, voluptuous, voluptuous, voluptuous yeihhhhh"
mari belajar.,[],let's study.
jgn mcm tu ye.lari jauh nnt.,[],don't mcm tu ye.
hahaha.. yela.. selamat pagi,[],hahaha .. yela .. good morning
"dear boys : carilah makwe yg bila mana dia nak perhatian, dia tak jadi bangang mcm ni.",[],"Dear Boys: Look for a cak that when he's careful, he doesn't become a mcm building."
get well soon intan.. g klinik kalau perlu.,[],Get well soon diamond ... g clinic if necessary.
assalamualaikum wbt dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum WBT and good morning TwitterJaya residents.
waalaikumussalam wbt.,[],Waalaikumussalam WBT.
eh.. cemana tau kerja sg..selamat malam. hehe,[],Eh .. Cemana knows work sg ... good night. haha
terima kasih. blik kol pg nnt.,[],Thank You. Blik Kol PG NNT.
"tak boleh, sedang kerja.",[],"You can't, you're working."
pandai kucing ni kenyit mata,[],good cat ni ni kenyit eyes
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
sama ah.rajin menyanyi. tp suara katak.,[],Same ah.rajin sing. But the sound of frogs.
rajin betul sambung.,[],Diligent right.
ala. dia yg reply dah malam.. mmg la.,[],Ala. he's the one who is late at night ... mmg la.
nnt jumpa la tu..,[],nnt meet la tu ..
kan? hahaha.. mne ceruk ntah muncul,[],right? hahaha .. mne niche emerged
stress tu. mnta kerja tak dpt. hahaha..sbb tu cri psal.,[],tu stress. unable to work. hahaha..sbb tu cri psal.
semoga dipermudahkan.,[],Hopefully make it easier.
mcm tu le. hahahahaha.,[],Mcm tu le. Hahahahaha.
tak best.bosan.aku bagi daripada,[],not best.
dah tgok.. imax d lg..,[],already tgok .. imax d again ..
suruh sesiapa urut. get well soon.,[],Tell who signs. Get well soon.
assalamualaikum dan selamat pagi warga twitterjaya sekalian alam.,[],Assalamualaikum and good morning TwitterJaya residents.
cobaan.,[],trial.
dengarnya la.haha tak pasti rumors tu betul atau tak.,[],hear it la.haha it's not certain that rumors are correct or not.
nevermind i'll find someone like you,[],Nevermind I'll find someone like you
malam lagi..,[],More night ..
mampu pakai la. hahahaha..aku pun pkai phone murah je.,[],able to use la. Hahahaha ... I also have cheap phones.
"sumpah, demi apa pun ga nanya.",[],"I swear, for anything for nothing."
pergi mampos la kau najib.. semak ah kau.,[],"Going to you, you're najib .. ah ah you."
orang kaya. bukan biasa ni.. ipong user oh.,[],the rich. not normal .. ipong user oh.
kan.. tiap org ade minat masing. tak perlu persoal bende tu as long tak langgar suruhan agama ke undang negara udahla. support je. tak mampu support dr segi beli brg kite. tolong share pun dah memadai. kan?,[],right ... every person is your interest. No need for bende tu as long not violated the lending religion to the state law. support je. unable to support from in terms of buying brg kite. Please share with adequate. right?
"orang tak faham kadang bende tu. mcm kite la.. kite pun ade jual brang jgak. pastu ade org tanya. dah kerja sg, gaji besar. takkan nk jual lg. bende kite dah minat. nk buat mcm mne kn.",[],"People don't understand sometimes bende. Mcm kite la ... kite is also selling brang too. You must be asked. already working sg, big salary. won't sell it again. Bende Kite has been interested. nk for mcm mne kn."
dengarnya unicornetto tu sementara je n dah nak habis promo. kirenye lepas ni tak keluar dah. lg la kena cari. haha..,[],hear it unicornetto while je n and son after the promo. Kireye was not out of this. LG la got looking. ha ha..
bang td bru saya dpt makan setelah puas pusing sbb banyak tempat hbis. even dpt satu je..sye gembira bukan main.apa lg kalau dpt sampai mcm adik comel tu..mau tak di ciumnya ice cream tu. hahaha. yg rakam ni mesti budak tiktok.,[],Bang td bru I can eat after being satisfied dizzy as many places hbis. Even can get one je..sye is happy not playing. What if you get it until you are the cute sister ... you don't kiss the ice cream. ha ha ha. The rakam must be slaves to tiktok.
cite httyd ke??,[],cite httyd to ??
"sabar mek, sabar. ramai mcm tu.. kata kita mcm tup dengan kita jgak la dia mnta tolong itu ini.",[],"patient mek, patient. crowded mcm ... we say we are tup with us, but he helps this."
"mungkin sbb ramai annoying dengan tweet soalan bangang beliau like ""zaman sekarang ni, ada lagi ke perempuan makan pakai tangan?"". dan lain lagi.",[],"Maybe as a crowded Annoying with his soalan tweet, he likes it ""nowadays, there are more women to eat with hands?"". and others."
hahaha.. ye ke? dah la jenama 'anda' kah kah...beli kedai runcit biasa je dah la.,[],Hahaha .. Ye to? Dah la Jenama 'you' Kah ... buy a regular tavern.
"aku langsung tak perasan kewujudan air tu. kah kah.emm.. slurpee...e tempat aku banyak mesin yg rosak,so dh lama tak minum. hahahaha",[],"I immediately did not feel the water authority. Kah.emm ... Slurpee ... e where I have a lot of rosak machines, so long don't drink. ha ha ha ha"
hahaha. aku tak. cuma tak pernah dengar je.,[],ha ha ha. I do not. Just never heard of Je.
hahahahaha.. amboi..,[],hahahahaha .. amboi ..
the 'real' problem is suruhan menutup aurat dah beribu tahun ada di dalam al-quran. kenapa tak nak ikut?habis baik dah di suruh.takde makian dan cacian. baru kena cemuh psal bende ni gelabah. tuhan kau dah beribu tahun suruh tak nak fikir pula.,[],The 'real' problem is told to cover the genitals for thousands of years in the Koran. Why don't you come? It's good to be told. Takde curses and insults. just hit the psal bende ni gelabah. God you have been told to not think too thousands of years too.
sama. selamat menunaikan fardhu maghrib juga,[],same. Congratulations on Fardhu Maghrib too
"tau takpe.. pernah saya naik motor lalu sebelah saya sound anak muda yg pkai kereta berjenama h, ""tak berkabus tebal,tapi pi nyalakan fog lamp dah kenapa? tau fungsi ke tak?"" dan beredar dari situ.",[],"You know Takpe .. I once got on a motorcycle and then next to me the sound of young people who pkai trains with H, ""Not blessing thick, but pi turn on the fog lamp, why? Do you know the function to not?"" and circulated from there."
baik jap lg add.,[],well jap lg add.
haha. yela baiklah,[],ha ha. Yela okay
itu la pasal.tak tau ke telegram ni bgus.hahaha.btw id telegram apa?,[],that's article. don't know to the telegram ni bgus.hahaha.btw what telegram id?
gigih nak kecikkan badan.emm.. emm.. hahahaha..,[],"I'm persistent, son, the body of the body ... emm ... hahahaha .."
n hilang.,[],N is lost.
itu lagu ke ape?hahahaha,[],that's a song to ape? hahahaha
cemana tau ni??,[],Cemana know this ??
wekk.mne ade utk gegurl je.lelaki pun boleh ea. hahahaha.esok. mlm bru kerja.,[],wekk.mne ade for gegurl je.lelaki may ea. hahahaha.esok. MLM Bru work.
eleh. nak kata dh kurus la tu..,[],Eleh. son said dh thin la tu ..
mengapakah??,[],why ??
entah la. rasa apa tak tau la. tp boleh tahan sedap. pusing punye pusing jumpa pun.tu pun dalam peti tu tinggal cone je lg..,[],"I don't know la. What taste do not know la. but may be delicious. dizzy, even dizzy to meet, even in the coffin, I just need to be cone."
ehem! dah jumpa.,[],Ehem! I meet.
"mmg kena cri ni, nsib esok tak kerja.jadi marilah mengembara ke sana sini mencari cornetto unicorn.",[],"mmg hit by CRI, NSIB tomorrow does not work. So let's wander here and there looking for Cornetto Unicorn."
going merry mugiwara crew dibakar sbb dah tak boleh di baiki pun aku nangis.,[],Going Merry Mugiwara Crew was burned as well as not being able to be good for me crying.
"yeke.ala kena cri jgak niingtkan mmg produk bru, rupanya sementara je. emm.. hampa.",[],"yeke.ala got a cri also niingkan mmg bru product, apparently temporarily je. Emm .. empty."
"hahaha.sje je.emm,kt sini dah try cri kt semua stesen minyak,kedai yg ade freezer walls.tapi banyak yg dah hbis.mynews je belum tgok sbb kt sini mynews dalam mall je. takde kt deretan kedai biasa. emm.",[],"hahaha.sje je.emm, here, I have tried all the oil stress, the shop that is the freezer walls. But many have been hbis. Takde KT rows of ordinary shops. Emm."
seriously?bhahahahahaha,[],Seriously? Bhahahahahaha
"ala. nak rasa jgak.lagipula, mana ada tulis kt cornetto unicorn tu ""this ice cream was special made for girl/women only"".takde kan?jadinya,saya pun nak merasa juga. 'ehe'",[],Ala. I think it's too. 'Ehe'
